City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
151,georgetown,5.4112,100.3354,26.680000000000007,92,20,2.06,MY,2023-12-03 18:25:15 UTC
152,thompson,55.7435,-97.8558,-4.909999999999968,93,100,1.03,CA,2023-12-03 18:21:09 UTC
153,port saint john's,-31.6229,29.5448,22.689999999999998,93,98,4.29,ZA,2023-12-03 18:25:48 UTC
154,pisco,-13.7,-76.2167,22.230000000000018,73,49,4.12,PE,2023-12-03 18:25:42 UTC
155,malini,47.4667,26.0833,0.010000000000047748,85,72,1.3,RO,2023-12-03 18:29:32 UTC
156,puerto natales,-51.7236,-72.4875,12.25,54,75,11.83,CL,2023-12-03 18:25:27 UTC
157,campbell river,50.0163,-125.2446,6.920000000000016,100,75,3.6,CA,2023-12-03 18:29:32 UTC
158,east ballina,-28.8667,153.5833,20.439999999999998,92,10,2.5,AU,2023-12-03 18:29:32 UTC
159,blatna,49.4249,13.8818,-11.659999999999968,95,48,1.83,CZ,2023-12-03 18:29:32 UTC
160,nemuro,43.3236,145.575,3.1100000000000136,67,35,1.38,JP,2023-12-03 18:25:19 UTC
161,ibresi,55.2961,47.0394,-6.989999999999952,94,100,6.86,RU,2023-12-03 18:29:32 UTC
162,n'zeto,-7.2312,12.8666,26.49000000000001,73,69,2.97,AO,2023-12-03 18:29:32 UTC
163,lapao,-11.3833,-41.8319,34.01000000000005,23,66,1.75,BR,2023-12-03 18:29:33 UTC
164,turbat,26.0023,63.044,23.640000000000043,22,0,2.88,PK,2023-12-03 18:29:33 UTC
165,meknes,33.9776,-5.525,12.490000000000009,71,0,2.57,MA,2023-12-03 18:27:48 UTC
166,port alfred,-33.5906,26.891,18.430000000000007,90,60,0.89,ZA,2023-12-03 18:25:33 UTC
167,tianpeng,30.9866,103.9393,12.57000000000005,73,100,1.63,CN,2023-12-03 18:29:33 UTC
168,sorong,-0.8833,131.25,26.24000000000001,87,55,1.96,ID,2023-12-03 18:25:58 UTC
169,okha,53.5739,142.9478,-11.95999999999998,80,82,2.94,RU,2023-12-03 18:29:33 UTC
170,rongelap,11.1635,166.8941,27.640000000000043,70,100,9.68,MH,2023-12-03 18:29:34 UTC
171,saipan,15.1355,145.701,26.390000000000043,83,40,6.69,MP,2023-12-03 18:25:37 UTC
172,alamos,27.0167,-108.9333,26.220000000000027,11,0,1.15,MX,2023-12-03 18:29:34 UTC
173,rasra,25.85,83.85,21.610000000000014,41,5,1.98,IN,2023-12-03 18:29:34 UTC
174,enewetak,11.3474,162.3373,27.560000000000002,77,100,8.96,MH,2023-12-03 18:25:48 UTC
175,hamilton,39.1834,-84.5333,9.689999999999998,74,100,8.75,US,2023-12-03 18:21:53 UTC
176,otegen batyra,43.4278,77.0222,7.310000000000002,61,75,4.0,KZ,2023-12-03 18:29:34 UTC
177,atafu village,-8.5421,-172.5159,28.670000000000016,76,100,6.71,TK,2023-12-03 18:25:24 UTC
178,yemetsk,63.4721,41.7941,-19.18999999999997,100,95,1.02,RU,2023-12-03 18:29:34 UTC
179,broome,42.2506,-75.833,9.28000000000003,89,100,4.63,US,2023-12-03 18:29:35 UTC
180,cockburn town,21.4612,-71.1419,27.980000000000018,65,40,5.14,TC,2023-12-03 18:25:27 UTC
181,papao,-17.75,-149.55,27.82000000000005,82,90,11.72,PF,2023-12-03 18:25:43 UTC
182,fortuna,40.5982,-124.1573,13.879999999999995,96,20,5.14,US,2023-12-03 18:25:37 UTC
183,ariguani,10.25,-74.0,33.22000000000003,39,68,2.38,CO,2023-12-03 18:29:35 UTC
184,odda,60.0691,6.5457,0.4300000000000068,97,92,1.74,NO,2023-12-03 18:29:35 UTC
185,robinson,31.4677,-97.1147,21.120000000000005,29,0,4.63,US,2023-12-03 18:29:35 UTC
186,susuman,62.7833,148.1667,-33.99999999999997,98,100,0.5,RU,2023-12-03 18:26:02 UTC
187,goz beida,13.95,20.55,28.090000000000032,15,36,4.34,TD,2023-12-03 18:29:36 UTC
188,manchester,53.4809,-2.2374,3.1299999999999955,89,75,2.06,GB,2023-12-03 18:27:35 UTC
189,la jolla,32.8473,-117.2742,20.430000000000007,60,0,2.57,US,2023-12-03 18:29:36 UTC
190,tura,25.5198,90.2201,17.24000000000001,73,91,2.03,IN,2023-12-03 18:25:57 UTC
191,mitsamiouli,-11.3847,43.2844,27.5,77,85,1.59,KM,2023-12-03 18:25:50 UTC
192,wailua homesteads,22.0669,-159.378,22.08000000000004,93,40,2.57,US,2023-12-03 18:25:41 UTC
193,saynshand,44.8824,110.1163,-9.269999999999982,84,73,1.93,MN,2023-12-03 18:29:36 UTC
194,vadso,70.0744,29.7487,-1.509999999999991,74,75,3.6,NO,2023-12-03 18:25:53 UTC
